event_id,image_id,timestamp,event_type,score,severity,explanation,action_hint
evt_c04e39d2e4,img_2d74745232,2026-06-09T07:36:26,IMAGE_PROCESSED,233.55,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_b10eaf016d,img_e35d0bf94d,2026-06-09T07:36:26,IMAGE_PROCESSED,233.55,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_7eb5db1e9e,vid_57a5cb6ca5,2026-06-09T07:36:28,VIDEO_RECORDED,10,NORMAL,Recorded a short video clip with 10 frames.,Use the video clip for later review or image analysis.
evt_e566869fba,img_494650f8dd,2026-06-09T07:36:29,IMAGE_PROCESSED,233.55,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_68a81b101c,img_494650f8dd,2026-06-09T07:36:29,MOTION_DETECTED,1162.0,WARNING,Frame difference exceeded threshold.,Review captured image and keep the event in the dashboard.
evt_d51ffddafb,img_1457d64a4a,2026-06-10T08:10:05,IMAGE_PROCESSED,233.51,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_5442455025,img_dc622448e2,2026-06-10T08:10:05,IMAGE_PROCESSED,233.51,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_04437e5f08,vid_1b07120879,2026-06-10T08:10:06,VIDEO_RECORDED,10,NORMAL,Recorded a short video clip with 10 frames.,Use the video clip for later review or image analysis.
evt_75ea7a1aa7,img_76c052ed63,2026-06-10T08:10:07,IMAGE_PROCESSED,233.51,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_52c6860baa,img_76c052ed63,2026-06-10T08:10:07,MOTION_DETECTED,1162.0,WARNING,Frame difference exceeded threshold.,Review captured image and keep the event in the dashboard.
evt_18d89789e6,img_dcced84251,2026-06-10T08:13:06,IMAGE_PROCESSED,168.37,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_09062770e1,vid_74980f7f2a,2026-06-10T08:14:01,VIDEO_RECORDED,42,NORMAL,Recorded a short video clip with 42 frames.,Use the video clip for later review or image analysis.
evt_cd1e1e8693,img_b19e4eb8ee,2026-06-10T08:46:48,IMAGE_QUALITY_OK,155.64,NORMAL,"Brightness=155.6, Blur=155.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_ef73c1e0f9,img_b19e4eb8ee,2026-06-10T08:46:48,MOTION_DETECTED,29094.5,WARNING,Frame diff score=29094.5 >= min_area=800. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=800 AND threshold=25
evt_37c55a6d4a,vid_fb3f46d955,2026-06-10T08:46:53,VIDEO_RECORDED,43,NORMAL,Đã ghi video 5s với 43 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_2893272e2f,img_d7b31a93c8,2026-06-10T08:46:56,IMAGE_QUALITY_OK,164.7,NORMAL,"Brightness=164.7, Blur=135.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_591d40d0ad,img_d7b31a93c8,2026-06-10T08:46:56,MOTION_DETECTED,30670.0,WARNING,Frame diff score=30670.0 >= min_area=800. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=800 AND threshold=25
evt_1f99203b5a,img_1c77565a16,2026-06-10T08:46:56,IMAGE_QUALITY_OK,157.88,NORMAL,"Brightness=157.9, Blur=255.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_c633da5ae6,img_1c77565a16,2026-06-10T08:46:56,MOTION_SUPPRESSED_COOLDOWN,6936.5,NORMAL,Chuyển động phát hiện nhưng cooldown 1.0s chưa hết.,Cooldown còn 0.6s.,motion_score=6936.5 >= min_area=800 nhưng cooldown active
evt_eb1e897957,img_a3848bf53a,2026-06-10T08:46:56,IMAGE_QUALITY_OK,157.88,NORMAL,"Brightness=157.9, Blur=255.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_38fa73944b,img_a3848bf53a,2026-06-10T08:46:56,MOTION_SUPPRESSED_COOLDOWN,6936.5,NORMAL,Chuyển động phát hiện nhưng cooldown 1.0s chưa hết.,Cooldown còn 0.5s.,motion_score=6936.5 >= min_area=800 nhưng cooldown active
evt_c43ebc5b83,img_0276b8bf6e,2026-06-10T08:46:57,IMAGE_QUALITY_OK,164.7,NORMAL,"Brightness=164.7, Blur=135.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_2e5a1f29aa,img_0276b8bf6e,2026-06-10T08:46:57,MOTION_SUPPRESSED_COOLDOWN,31177.5,NORMAL,Chuyển động phát hiện nhưng cooldown 1.0s chưa hết.,Cooldown còn 0.1s.,motion_score=31177.5 >= min_area=800 nhưng cooldown active
evt_22aebe8751,vid_0268882760,2026-06-10T08:46:58,VIDEO_RECORDED,35,NORMAL,Đã ghi video 5s với 35 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_b9c57498b2,vid_e2f4ab51dc,2026-06-10T08:47:04,VIDEO_RECORDED,42,NORMAL,Đã ghi video 5s với 42 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_9bd956a60c,vid_97b9708ca3,2026-06-10T08:47:10,VIDEO_RECORDED,42,NORMAL,Đã ghi video 5s với 42 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_811ab6b240,vid_53f4075c10,2026-06-10T08:47:14,VIDEO_RECORDED,36,NORMAL,Đã ghi video 5s với 36 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_06f6462095,vid_624d8a9c57,2026-06-10T08:47:16,VIDEO_RECORDED,32,NORMAL,Đã ghi video 5s với 32 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_4b17b2d0cb,img_4f3dcd5d39,2026-06-10T09:41:08,IMAGE_QUALITY_OK,176.25,NORMAL,"Brightness=176.2, Blur=91.4: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_710c4283ba,img_94c2861416,2026-06-10T09:41:09,BLURRY_IMAGE,172.93,WARNING,"Blur score=75.9 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_2355640ae8,img_bec00e60c9,2026-06-10T09:41:10,LOW_LIGHT,0.0,WARNING,"Brightness=0.0 < 60: ảnh tối, AI inference có thể kém chính xác.",Cải thiện ánh sáng hoặc điều chỉnh exposure camera.,brightness < 60
evt_5777570404,img_1d49740e4f,2026-06-10T09:41:11,LOW_LIGHT,0.0,WARNING,"Brightness=0.0 < 60: ảnh tối, AI inference có thể kém chính xác.",Cải thiện ánh sáng hoặc điều chỉnh exposure camera.,brightness < 60
evt_4a09073e5d,img_ba627e5a35,2026-06-10T09:41:11,BLURRY_IMAGE,155.86,WARNING,"Blur score=1.4 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_9f7861e29b,img_c59a058866,2026-06-10T09:41:12,IMAGE_QUALITY_OK,178.94,NORMAL,"Brightness=178.9, Blur=87.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_ab509aea06,img_a8e95c6c07,2026-06-10T09:41:14,BLURRY_IMAGE,155.35,WARNING,"Blur score=1.7 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_8f86d9b819,img_a8e95c6c07,2026-06-10T09:41:14,MOTION_DETECTED,2032.5,WARNING,Frame diff score=2032.5 >= min_area=500. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=500 AND threshold=15
evt_c6296b5007,img_03cef1662b,2026-06-10T09:41:18,BLURRY_IMAGE,169.27,WARNING,"Blur score=76.4 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_85727d593c,img_03cef1662b,2026-06-10T09:41:18,MOTION_DETECTED,1786.0,WARNING,Frame diff score=1786.0 >= min_area=800. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=800 AND threshold=25
evt_8aa5f964f1,img_dd7d82a6ee,2026-06-10T09:41:22,BLURRY_IMAGE,155.68,WARNING,"Blur score=2.5 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_6700050114,img_dd7d82a6ee,2026-06-10T09:41:22,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=1500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=1500
evt_7a058c361c,vid_d9084adfc0,2026-06-10T10:16:14,VIDEO_RECORDED,47,NORMAL,Đã ghi video 5s với 47 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_b777860497,img_348415749f,2026-06-10T10:19:16,IMAGE_QUALITY_OK,139.2,NORMAL,"Brightness=139.2, Blur=93.5: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_2d9310103a,img_0562ac57f4,2026-06-10T10:19:24,BLURRY_IMAGE,94.68,WARNING,"Blur score=43.7 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_b732c9d07d,img_fbf0803268,2026-06-10T10:19:50,BLURRY_IMAGE,66.27,WARNING,"Blur score=28.5 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_9a4fd90172,img_68dc192a4e,2026-06-10T10:20:02,BLURRY_IMAGE,100.65,WARNING,"Blur score=29.5 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_c442dd8649,img_6cca81d5f7,2026-06-10T10:20:12,IMAGE_QUALITY_OK,191.15,NORMAL,"Brightness=191.2, Blur=122.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_87bc151ace,img_ffe6e09c08,2026-06-10T10:20:30,IMAGE_QUALITY_OK,141.58,NORMAL,"Brightness=141.6, Blur=109.5: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_6a4624b587,img_6fda56336a,2026-06-10T10:20:32,LOW_LIGHT,0.0,WARNING,"Brightness=0.0 < 60: ảnh tối, AI inference có thể kém chính xác.",Cải thiện ánh sáng hoặc điều chỉnh exposure camera.,brightness < 60
evt_0cccbfd9f1,img_6162fe8698,2026-06-10T10:20:33,IMAGE_QUALITY_OK,151.1,NORMAL,"Brightness=151.1, Blur=111.4: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_4a021d1c17,img_087d34ffcc,2026-06-10T10:20:40,IMAGE_QUALITY_OK,156.39,NORMAL,"Brightness=156.4, Blur=94.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_ade1b011bc,img_390177abde,2026-06-10T10:20:41,IMAGE_QUALITY_OK,159.26,NORMAL,"Brightness=159.3, Blur=100.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_2f612422ee,img_97a65b3dfc,2026-06-10T10:20:43,IMAGE_QUALITY_OK,159.69,NORMAL,"Brightness=159.7, Blur=108.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_d569391ee9,img_c745deac1c,2026-06-10T10:21:35,IMAGE_QUALITY_OK,161.59,NORMAL,"Brightness=161.6, Blur=92.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_b4a00980cc,img_c745deac1c,2026-06-10T10:21:35,MOTION_DETECTED,20143.5,WARNING,Frame diff score=20143.5 >= min_area=500. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=500 AND threshold=15
evt_d98867c068,img_5caac60d64,2026-06-10T10:21:38,IMAGE_QUALITY_OK,163.52,NORMAL,"Brightness=163.5, Blur=100.4: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_8f4e2a3540,img_57b31817c7,2026-06-10T10:21:39,LOW_LIGHT,0.0,WARNING,"Brightness=0.0 < 60: ảnh tối, AI inference có thể kém chính xác.",Cải thiện ánh sáng hoặc điều chỉnh exposure camera.,brightness < 60
evt_4b8bf86fd9,img_57b31817c7,2026-06-10T10:21:39,MOTION_DETECTED,76241.0,WARNING,Frame diff score=76241.0 >= min_area=800. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=800 AND threshold=25
evt_83ba70768e,img_b043156e10,2026-06-10T10:21:40,LOW_LIGHT,0.0,WARNING,"Brightness=0.0 < 60: ảnh tối, AI inference có thể kém chính xác.",Cải thiện ánh sáng hoặc điều chỉnh exposure camera.,brightness < 60
evt_1ec25f44a3,img_99fce86450,2026-08-03T09:20:57,IMAGE_QUALITY_OK,155.41,NORMAL,"Brightness=155.4, Blur=141.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_f93c0fb0a8,img_21ca1cd0f2,2026-08-03T09:20:57,IMAGE_QUALITY_OK,155.57,NORMAL,"Brightness=155.6, Blur=133.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_8711b29fb2,img_2fad91ec00,2026-08-03T09:20:57,BLURRY_IMAGE,156.3,WARNING,"Blur score=2.0 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_a5446c869d,img_9f696b9617,2026-08-03T09:20:57,IMAGE_QUALITY_OK,156.73,NORMAL,"Brightness=156.7, Blur=159.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_e07d3aae37,img_73fb58bc34,2026-08-03T09:20:57,IMAGE_QUALITY_OK,157.82,NORMAL,"Brightness=157.8, Blur=160.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_07070b5921,img_1486971a92,2026-08-03T09:20:57,IMAGE_QUALITY_OK,155.39,NORMAL,"Brightness=155.4, Blur=159.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_c4b19493df,img_33d52f46b2,2026-08-03T09:20:57,IMAGE_QUALITY_OK,157.53,NORMAL,"Brightness=157.5, Blur=153.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_e81ef8c2b6,img_34941ac82e,2026-08-03T09:20:57,IMAGE_QUALITY_OK,157.67,NORMAL,"Brightness=157.7, Blur=161.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_9c81e67709,img_3744c961ca,2026-08-03T09:20:57,IMAGE_QUALITY_OK,156.5,NORMAL,"Brightness=156.5, Blur=154.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_eb46006bdc,vid_e4297002ed,2026-08-03T09:20:58,VIDEO_RECORDED,10,NORMAL,Đã ghi video 1s với 10 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=1
evt_d1f2d1240d,img_770d1e8122,2026-08-03T09:20:59,IMAGE_QUALITY_OK,157.12,NORMAL,"Brightness=157.1, Blur=141.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_48f983a04d,img_770d1e8122,2026-08-03T09:20:59,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=500
evt_c47b63511b,img_8cd7f29ad4,2026-08-03T09:21:00,IMAGE_QUALITY_OK,157.12,NORMAL,"Brightness=157.1, Blur=141.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_122f2214e6,img_8cd7f29ad4,2026-08-03T09:21:00,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=800.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=800
